nameLast,nameFirst,playerID,Age,year,reliability,mPA,mAB,mR,mH,m2B,m3B,mHR,mRBI,mSB,mCS,mBB,mSO,mIBB,mHBP,mSH,mSF,mGIDP
Snyder,Earl,snydeea01,30,2006,0.01,200,180,24,48,10,1,5,23,3,1,16,32,1,2,1,1,5
Sosa,Sammy,sosasa01,38,2006,0.83,466,417,56,102,18,1,22,61,1,1,43,103,4,3,0,3,12
Spivey,Junior,spiveju01,31,2006,0.76,373,331,46,84,19,1,10,39,7,3,33,82,2,6,1,2,7
Strong,Jamal,stronja01,28,2006,0.1,212,188,29,50,9,2,5,24,3,1,18,35,1,3,1,2,4
Sutton,Larry,suttola01,36,2006,0.02,201,180,24,47,9,1,5,23,3,1,17,33,1,2,1,1,4
Swann,Pedro,swannpe01,36,2006,0.04,200,180,24,47,10,1,6,23,3,1,16,33,1,2,1,1,5
Thames,Marcus,thamema01,29,2006,0.57,277,248,33,60,12,1,11,36,2,1,23,60,1,3,1,2,5
Theriot,Ryan,theriry01,27,2006,0.06,207,186,27,49,10,1,5,23,3,1,17,32,1,2,1,1,4
Thomas,Charles,thomach01,28,2006,0.53,254,224,30,59,9,2,6,27,3,2,21,40,4,7,1,1,4
Thurston,Joe,thursjo01,27,2006,0.08,202,181,25,48,10,2,5,22,3,1,16,33,1,2,1,2,4
Trammell,Bubba,trammbu01,35,2006,0.13,200,179,23,46,10,1,5,22,2,1,17,33,1,2,1,1,4
Uribe,Juan,uribeju01,27,2006,0.83,525,473,66,127,26,4,17,65,7,6,33,82,1,4,9,6,8
Valderrama,Carlos,valdeca02,29,2006,0.02,200,180,24,48,10,1,5,23,3,1,16,33,1,2,1,1,4
Valent,Eric,valener01,29,2006,0.57,255,229,30,59,12,1,8,26,2,1,23,50,3,1,1,1,6
Valentin,Javier,valenja01,31,2006,0.68,349,313,40,80,16,1,12,47,2,1,30,57,3,2,1,3,8
Vaughn,Greg,vaughgr01,41,2006,0.1,200,177,25,45,10,1,6,22,2,1,18,36,1,2,1,2,4
Watson,Brandon,watsobr01,25,2006,0.17,224,198,30,51,10,2,6,26,3,3,19,35,1,2,4,1,4
Wigginton,Ty,wiggity01,29,2006,0.8,340,308,39,80,18,2,9,40,5,1,26,57,2,3,1,2,8
Young,Eric,younger01,39,2006,0.77,322,283,42,74,16,1,5,24,11,7,31,31,1,3,3,2,8
Young,Ernie,younger02,37,2006,0.05,200,178,23,47,9,1,5,22,3,2,18,35,1,2,1,1,5
Zaun,Gregg,zaungr01,35,2006,0.8,495,430,56,108,22,1,10,53,2,3,57,72,2,3,1,4,11
Aguila,Chris,aguilch01,27,2006,0.33,245,224,33,58,11,1,6,25,2,2,17,45,1,2,1,1,3
Alexander,Manny,alexama02,35,2006,0.14,213,191,24,48,11,1,5,23,3,1,17,38,2,3,1,1,4
Alfonzo,Edgardo,alfoned01,33,2006,0.83,459,414,47,112,20,1,8,56,3,1,36,41,2,3,2,4,12
Ardoin,Danny,ardoida01,32,2006,0.52,325,284,38,69,14,1,8,33,3,2,27,72,2,7,5,2,9
Aurilia,Rich,aurilri01,35,2006,0.83,479,435,56,115,23,2,11,55,3,1,36,73,1,2,3,3,12
Baerga,Carlos,baergca01,38,2006,0.62,296,268,32,72,13,1,6,36,2,1,19,37,1,6,1,2,9
Banks,Brian,banksbr01,36,2006,0.31,200,175,21,44,9,1,5,23,3,1,19,36,1,2,2,2,4
Barajas,Rod,barajro01,31,2006,0.79,463,422,53,105,26,1,16,60,1,1,26,75,2,5,5,5,7
Barnes,Larry,barnela01,32,2006,0.09,200,181,23,47,10,1,5,22,3,1,15,33,1,2,1,1,4
Bautista,Danny,bautida01,34,2006,0.73,258,236,27,65,12,1,5,28,3,1,17,35,1,2,1,2,8
Berger,Brandon,bergebr01,31,2006,0.18,204,183,24,47,9,1,5,22,3,2,16,33,1,2,2,1,4
Bergolla,William,bergowi01,23,2006,0.14,219,199,26,51,10,1,5,24,3,1,16,37,1,2,1,1,5
Berroa,Angel,berroan01,28,2006,0.86,581,533,71,145,24,5,11,54,12,5,25,92,2,12,8,3,12
Betancourt,Yuniesky,betanyu01,24,2006,0.49,314,285,37,77,16,4,5,30,3,3,21,41,1,3,2,3,5
Blanco,Tony,blancto01,25,2006,0.21,232,210,28,53,11,1,6,27,3,1,17,43,1,3,1,1,4
Boone,Aaron,booneaa01,33,2006,0.8,482,436,57,110,20,2,15,57,10,2,32,79,2,6,4,4,12
Bordick,Mike,bordimi01,41,2006,0.49,200,181,22,47,9,1,4,25,2,1,16,33,1,1,1,1,4
Bubela,Jaime,bubelja01,28,2006,0.08,210,189,26,48,9,1,5,23,4,1,17,34,1,2,1,1,5
Buchanan,Brian,buchabr01,33,2006,0.45,207,184,24,46,9,1,6,23,3,1,18,41,2,2,1,2,6
Burke,Chris,burkech01,26,2006,0.61,382,339,51,87,19,2,7,34,9,5,29,63,1,5,6,3,7
Burks,Ellis,burksel01,42,2006,0.41,204,182,24,45,9,1,5,22,3,1,18,38,1,2,1,1,4
Bush,Homer,bushho01,34,2006,0.03,201,180,25,46,9,1,5,22,3,1,16,33,1,3,1,1,5
Butler,Brent,butlebr02,28,2006,0.2,200,180,25,46,9,1,5,20,3,1,16,31,2,2,1,1,4
Byrd,Marlon,byrdma01,29,2006,0.79,367,330,44,88,18,2,5,34,5,1,26,64,2,5,3,3,8
Cabrera,Jolbert,cabrejo02,34,2006,0.69,239,218,25,59,14,1,4,26,5,2,13,40,1,4,2,2,7
Cabrera,Orlando,cabreor01,32,2006,0.87,561,513,66,137,31,2,10,56,16,2,37,54,2,3,3,5,13
Castillo,Jose,castijo02,25,2006,0.75,440,405,52,109,18,3,11,52,4,3,28,75,4,1,3,3,12
Castro,Ramon,castrra01,30,2006,0.6,331,293,36,70,17,1,11,44,2,1,31,70,3,2,2,3,7
Cepicky,Matt,cepicma01,29,2006,0.25,219,200,23,51,13,1,5,23,3,2,15,42,1,2,1,1,5
Cintron,Alex,cintral01,28,2006,0.82,435,402,48,112,23,4,8,46,3,2,23,43,2,2,5,3,8
Colbrunn,Greg,colbrgr01,37,2006,0.2,203,184,23,46,8,1,6,22,2,1,15,36,1,2,1,1,5
Cruz,Jacob,cruzja01,33,2006,0.54,289,256,32,63,15,1,7,37,2,1,26,66,2,4,1,2,5
Delgado,Wilson,delgawi01,34,2006,0.46,215,194,22,51,8,1,4,20,2,1,18,36,2,1,1,1,4
Dillon,Joe,dillojo02,31,2006,0.14,220,198,28,50,10,1,6,23,3,1,16,37,1,3,2,1,6
Durrington,Trent,durritr01,31,2006,0.29,218,195,29,49,9,2,5,22,8,3,17,39,1,2,3,1,4
Easley,Damion,easleda01,37,2006,0.71,378,337,41,80,22,2,10,43,5,2,30,59,2,6,2,3,9
Eckstein,David,eckstda01,31,2006,0.86,620,551,78,152,24,3,6,47,13,6,45,52,1,12,9,3,12
Ellison,Jason,ellisja01,28,2006,0.62,393,356,51,95,18,2,7,34,12,5,27,51,2,3,5,2,7
Erstad,Darin,erstada01,32,2006,0.84,586,536,76,146,28,2,8,61,12,2,41,90,2,3,3,3,10
Escobar,Alex,escobal01,28,2006,0.46,218,193,27,49,9,1,5,22,2,1,20,44,1,2,2,1,3
Estalella,Bobby,estalbo02,32,2006,0.34,203,180,23,43,9,1,7,24,3,1,18,45,1,2,1,2,5
Febles,Carlos,febleca01,30,2006,0.35,200,179,26,46,8,1,4,18,4,1,15,30,1,3,2,1,5
Feliz,Pedro,felizpe01,31,2006,0.83,561,521,67,135,29,4,20,79,3,2,32,94,1,2,1,5,18
Finley,Steve,finlest01,41,2006,0.85,491,444,56,111,20,3,17,58,8,5,37,73,2,3,3,4,8
Franco,Matt,francma01,37,2006,0.27,200,180,21,46,9,1,5,22,2,1,16,34,1,1,1,2,5
Freeman,Choo,freemch01,27,2006,0.31,222,198,30,50,10,2,5,24,3,1,20,38,2,2,1,1,6
Gathright,Joey,gathrjo01,25,2006,0.52,315,287,43,79,12,3,4,27,18,4,20,54,1,4,3,1,7
Girardi,Joe,girarjo01,42,2006,0.06,200,180,23,45,9,1,5,21,3,1,16,33,1,2,1,1,5
Gonzalez,Wiki,gonzawi01,32,2006,0.27,224,202,25,52,13,1,4,24,2,1,17,34,1,2,1,2,5
Green,Nick,greenni01,28,2006,0.72,416,365,56,94,19,3,7,38,4,2,31,85,1,8,9,3,5
Greene,Todd,greento02,35,2006,0.64,288,268,30,69,14,1,11,38,1,1,16,52,2,2,1,1,8
Grissom,Marquis,grissma02,39,2006,0.81,334,311,38,83,15,1,10,41,4,1,17,47,1,1,2,3,11
Gross,Gabe,grossga01,27,2006,0.48,266,237,32,60,11,1,6,28,4,2,26,48,1,1,1,1,3
Guerrero,Wilton,guerrwi01,32,2006,0.1,203,184,26,48,9,1,5,22,3,1,15,32,1,2,1,1,5
Guzman,Freddy,guzmafr01,25,2006,0.21,208,188,25,49,10,1,5,22,5,2,16,32,1,2,1,1,3
Hairston,Scott,hairssc01,26,2006,0.56,246,227,27,58,11,3,7,23,3,2,16,50,1,1,1,1,4
Hammonds,Jeffrey,hammoje01,35,2006,0.47,230,203,28,49,12,1,6,20,2,1,21,39,1,3,2,1,4
Haselman,Bill,haselbi01,40,2006,0.01,200,180,23,46,9,1,5,22,3,1,16,33,1,2,1,1,4
Hatteberg,Scott,hattesc01,37,2006,0.85,525,463,58,119,23,0,10,58,1,1,51,53,3,5,2,4,15
Hermansen,Chad,hermach01,29,2006,0.08,201,181,23,46,9,1,5,22,3,1,16,35,1,2,1,1,4
Hessman,Mike,hessmmi01,28,2006,0.23,207,187,24,46,10,1,6,22,2,1,16,40,1,2,1,1,4
Hill,Koyie,hillko01,27,2006,0.34,249,220,26,57,13,1,5,27,3,2,23,48,2,2,1,3,4
Hinch,A.J.,hinchaj01,32,2006,0.19,201,181,23,46,10,1,6,23,2,1,15,36,1,2,1,2,5
Hinske,Eric,hinsker01,29,2006,0.85,532,475,68,120,30,2,13,62,9,4,47,102,2,5,0,5,11
Holbert,Aaron,holbeaa01,33,2006,0.12,216,192,25,50,11,1,5,23,3,1,18,37,2,2,2,2,5
Hollandsworth,Todd,hollato01,33,2006,0.72,382,346,42,90,21,3,9,41,4,4,30,71,3,2,2,2,6
Hollins,Damon,hollida02,32,2006,0.62,387,355,46,91,18,1,12,48,7,2,26,65,1,2,2,2,8
Huber,Justin,huberju01,24,2006,0.26,242,217,27,57,11,1,5,26,3,1,19,42,1,3,1,2,4
Hyzdu,Adam,hyzduad01,35,2006,0.29,223,196,28,49,12,1,5,25,3,1,21,40,1,2,2,2,5
Kapler,Gabe,kaplega01,31,2006,0.68,283,260,41,69,14,1,6,30,5,2,18,45,1,2,1,2,6
Karros,Eric,karroer01,39,2006,0.56,211,192,21,49,10,1,6,22,2,1,16,31,1,1,1,1,6
Kata,Matt,katama01,28,2006,0.61,240,215,29,55,12,3,5,21,3,2,19,38,1,1,3,2,3
Klassen,Danny,klassda01,31,2006,0.16,200,181,24,47,9,1,5,22,2,1,15,38,1,2,1,1,4
Kreuter,Chad,kreutch01,42,2006,0.05,200,179,22,45,9,1,5,21,3,1,17,33,1,2,1,1,4
Kroeger,Josh,kroegjo01,24,2006,0.15,206,186,25,48,11,1,5,22,3,2,16,39,1,2,1,1,5
Labandeira,Josh,labanjo01,27,2006,0.04,201,181,24,47,9,1,5,23,3,1,16,33,1,2,1,1,5
Larkin,Barry,larkiba01,42,2006,0.66,239,217,31,58,11,1,4,24,2,0,19,31,1,1,1,1,8
Little,Mark,littlma01,34,2006,0.07,202,181,23,47,9,1,5,23,3,1,15,35,1,3,1,2,4
Lockhart,Keith,lockhke01,42,2006,0.22,200,178,25,45,9,1,5,20,2,1,17,34,1,2,2,1,4
Lo Duca,Paul,loducpa01,34,2006,0.85,507,457,52,125,25,2,8,56,3,3,34,45,3,6,5,5,17
Lombard,George,lombage01,31,2006,0.09,200,181,26,47,9,1,5,23,3,1,15,32,1,2,1,1,4
Lopez,Jose,lopezjo01,23,2006,0.61,323,298,37,77,22,1,7,38,4,2,17,44,1,4,2,2,6
Lopez,Luis,lopezlu03,33,2006,0.08,203,184,23,47,9,1,5,21,3,1,15,36,1,2,1,1,5
Mabry,John,mabryjo01,36,2006,0.7,364,324,39,82,17,1,12,44,2,1,30,75,3,2,5,3,8
Marte,Andy,martean01,23,2006,0.22,233,206,26,52,11,2,5,25,3,2,21,38,1,2,1,3,5
Martinez,Sandy,martisa01,36,2006,0.02,201,181,24,46,9,1,5,22,3,1,16,34,1,2,1,1,4
Matos,Luis,matoslu01,28,2006,0.81,452,409,55,111,22,2,8,39,14,6,28,71,1,7,5,3,7
McDonald,Darnell,mcdonda02,28,2006,0.1,203,183,24,47,10,1,5,22,3,1,16,32,1,2,1,1,4
McDougall,Marshall,mcdouma01,28,2006,0.07,209,189,26,49,10,1,5,23,3,1,16,39,1,2,1,1,5
McKay,Cody,mckayco01,32,2006,0.21,208,188,24,48,9,1,5,22,2,1,15,34,1,3,1,1,5
McMillon,Billy,mcmilbi01,35,2006,0.44,210,187,22,46,10,1,6,25,2,1,18,39,1,2,1,2,4
Mendez,Carlos,mendeca01,32,2006,0.1,200,180,23,47,10,1,5,23,3,1,15,34,1,2,1,2,4
Merloni,Lou,merlolo01,35,2006,0.56,225,199,26,53,11,1,4,25,2,2,19,41,1,2,2,3,6
Miller,Damian,milleda02,37,2006,0.81,460,412,46,106,24,1,10,49,1,1,39,95,4,3,3,3,17
Molina,Yadier,molinya01,24,2006,0.69,426,385,42,103,18,1,9,50,3,3,30,44,4,2,6,3,10
Mondesi,Raul,mondera01,35,2006,0.72,292,263,34,66,15,1,9,33,6,4,25,54,3,2,0,2,6
Morban,Jose,morbajo01,27,2006,0.16,200,180,27,45,8,1,6,22,6,1,15,35,1,2,2,1,4
Morris,Warren,morriwa02,32,2006,0.49,200,181,22,49,8,1,4,21,2,1,14,28,1,1,2,2,4
Munson,Eric,munsoer01,29,2006,0.69,248,221,25,52,10,1,10,32,2,1,21,48,1,3,1,2,3
Murphy,Donnie,murphdo01,23,2006,0.31,247,220,25,54,14,1,6,28,3,2,21,46,1,2,2,2,6
Newhan,David,newhada01,33,2006,0.71,366,327,49,86,14,3,8,40,9,2,28,63,1,3,5,3,5
Nix,Laynce,nixla01,26,2006,0.74,360,333,47,86,18,3,11,45,3,1,21,79,3,2,1,3,5
Offerman,Jose,offerjo01,38,2006,0.54,279,246,30,61,14,2,5,30,2,1,28,44,2,2,2,1,6
Olson,Tim,olsonti01,28,2006,0.28,213,188,23,46,11,1,5,20,3,1,21,34,1,2,1,1,5
Ordonez,Rey,ordonre01,35,2006,0.35,207,187,22,49,11,1,5,25,2,1,13,32,1,2,3,2,4
Palmeiro,Orlando,palmeor01,37,2006,0.71,331,292,35,77,16,1,5,30,4,2,27,40,2,4,5,3,4
Paquette,Craig,paquecr01,37,2006,0.08,200,181,23,46,9,1,5,21,3,1,15,33,1,2,1,1,5
Pascucci,Val,pascuva01,28,2006,0.2,207,183,24,46,9,1,6,23,3,1,19,38,2,2,1,2,5
Patterson,Corey,patteco01,27,2006,0.84,509,470,61,121,22,5,16,52,19,6,30,114,4,3,4,2,6
Patterson,Jarrod,patteja01,33,2006,0.06,200,179,24,46,9,1,5,22,3,1,17,33,2,2,1,1,4
Pellow,Kit,pelloki01,33,2006,0.33,213,192,26,50,10,1,5,22,2,1,15,45,1,4,1,1,5
Pena,Brayan,penabr01,24,2006,0.14,220,199,25,52,11,1,5,26,3,1,17,35,2,2,1,1,5
Petrick,Ben,petribe01,29,2006,0.25,200,182,25,46,10,1,6,22,2,1,15,36,1,1,1,1,4
Phillips,Andy,phillan01,29,2006,0.16,221,201,29,50,12,1,6,26,3,1,16,40,1,2,1,1,5
Piatt,Adam,piattad01,30,2006,0.26,200,181,22,46,12,1,6,24,2,2,15,41,1,1,1,2,4
Pond,Simon,pondsi01,30,2006,0.16,206,184,23,46,10,1,5,23,2,1,17,35,1,2,1,2,6
Pratt,Todd,prattto02,39,2006,0.63,313,275,32,69,12,1,8,35,2,1,31,70,3,4,1,2,7
Prieto,Alex,prietal01,30,2006,0.13,204,183,24,48,9,1,5,23,3,2,16,35,1,2,1,2,4
Prince,Tom,princto01,42,2006,0.12,200,179,23,45,9,1,5,22,3,1,16,32,1,2,2,1,5
Quiroz,Guillermo,quirogu01,25,2006,0.26,225,201,24,52,11,1,5,26,3,1,17,39,1,4,1,2,4
Repko,Jason,repkoja01,26,2006,0.56,350,317,48,78,18,3,10,38,6,1,24,75,2,6,2,1,8
Reyes,Jose,reyesjo01,23,2006,0.82,589,553,83,157,26,10,8,53,40,8,27,69,1,2,4,3,6
Riggs,Adam,riggsad01,34,2006,0.23,204,182,24,46,11,1,5,21,4,1,17,34,1,2,2,1,5
Rivas,Luis,rivaslu01,27,2006,0.76,310,284,40,75,13,4,6,29,9,2,18,42,1,3,3,2,8
Rivera,Carlos,riverca01,28,2006,0.24,202,181,24,47,9,1,5,22,2,1,16,36,2,2,1,2,4
Roberts,Dave,roberda07,34,2006,0.81,477,416,65,108,17,7,7,38,30,9,46,60,2,4,7,4,7
Robles,Oscar,robleos01,30,2006,0.62,400,362,46,98,19,1,7,39,2,6,32,45,1,3,1,2,8
Rose,Mike,rosemi01,30,2006,0.17,223,201,25,51,11,1,6,22,3,1,18,36,1,2,1,1,6
Ryan,Michael,ryanmi03,29,2006,0.49,273,246,30,65,13,1,7,31,4,3,21,46,2,1,3,2,8
Sanchez,Alex,sanchal03,30,2006,0.78,331,305,39,91,13,3,3,25,18,9,15,48,1,2,7,2,5
Santiago,Benito,santibe01,41,2006,0.64,230,212,24,56,11,1,6,26,1,1,14,38,1,2,1,1,8
Schneider,Brian,schnebr01,30,2006,0.81,453,407,42,104,23,2,11,49,2,1,37,65,7,4,3,2,11
Scott,Luke,scottlu01,28,2006,0.27,244,218,26,54,12,2,5,24,3,2,22,45,2,2,1,1,4
Smitherman,Stephen,smithst02,28,2006,0.11,200,180,23,46,10,1,5,24,3,1,16,32,1,2,1,1,4
Snyder,Chris,snydech02,25,2006,0.66,398,350,36,83,18,1,10,39,2,1,41,80,4,4,2,1,6
Sojo,Luis,sojolu01,41,2006,0.01,200,180,23,46,9,1,5,22,3,1,16,33,1,2,1,1,4
Sorensen,Zach,sorenza01,29,2006,0.14,206,183,25,46,10,1,5,21,3,2,18,35,1,2,2,1,4
Spencer,Shane,spencsh01,34,2006,0.64,220,197,22,51,10,1,5,25,3,0,18,41,1,2,1,2,4
Stinnett,Kelly,stinnke01,36,2006,0.57,278,249,29,63,11,1,8,27,2,1,21,58,3,4,3,1,6
Taguchi,So,tagucso01,37,2006,0.72,433,395,49,108,21,3,9,53,9,3,25,64,2,3,6,4,11
Taveras,Willy,taverwi01,25,2006,0.73,518,477,68,139,15,3,6,34,23,7,27,82,2,6,5,3,5
Teahen,Mark,teahema01,25,2006,0.67,446,403,56,105,25,3,9,52,7,2,37,87,2,2,2,2,11
Terrero,Luis,terrelu01,26,2006,0.62,318,283,35,72,15,1,7,30,7,2,25,69,2,7,2,1,7
Tracy,Andy,tracyan01,33,2006,0.05,202,182,24,47,10,1,5,23,3,1,16,36,1,2,1,1,4
Tucker,Michael,tuckemi01,35,2006,0.81,408,357,51,89,18,3,9,46,5,3,41,75,3,2,4,4,7
Valentin,Jose,valenjo03,37,2006,0.79,342,301,43,66,14,2,14,40,5,3,33,76,2,3,3,2,5
Vander Wal,John,vandejo02,40,2006,0.53,206,184,24,44,11,1,6,22,2,1,19,49,1,1,1,1,3
Velandia,Jorge,velanjo01,31,2006,0.15,200,176,23,45,9,1,5,23,2,1,18,34,2,2,2,2,4
Ventura,Robin,venturo01,39,2006,0.63,218,192,22,47,8,1,6,27,1,0,23,40,1,1,1,1,5
Victorino,Shane,victosh01,26,2006,0.22,210,187,27,48,9,1,6,26,5,2,17,34,1,2,1,3,5
Williams,Bernie,willibe02,38,2006,0.85,538,474,68,118,21,1,14,59,3,2,58,77,4,2,1,3,17
Williams,Matt,willima04,41,2006,0.28,200,178,23,45,10,1,5,22,2,1,17,34,1,2,1,2,4
Wilson,Tom,wilsoto02,36,2006,0.43,201,181,24,46,11,1,4,23,2,1,17,44,1,1,1,1,4
Wise,Dewayne,wisede01,28,2006,0.37,218,198,28,50,11,2,6,24,5,1,15,34,1,2,2,1,3
Witt,Kevin,wittke01,30,2006,0.42,200,182,21,48,8,1,6,21,2,1,14,38,1,1,1,2,4
Young,Kevin,youngke01,37,2006,0.19,200,178,22,44,9,1,5,21,3,1,18,37,1,2,1,1,4
Zinter,Alan,zinteal01,38,2006,0.12,204,182,23,46,10,1,5,24,2,1,17,39,1,2,1,2,4
Zoccolillo,Pete,zoccope01,29,2006,0.09,200,180,22,46,9,1,5,23,3,1,16,35,1,2,1,1,4
Abernathy,Brent,abernbr01,29,2006,0.3,240,213,25,53,9,1,5,24,4,1,19,35,1,2,4,2,6
Allen,Chad,allench01,31,2006,0.34,234,212,25,56,11,2,4,24,2,2,15,42,1,2,3,2,6
Alomar,Roberto,alomaro01,38,2006,0.68,219,195,25,49,9,1,4,20,3,1,18,33,1,1,3,2,6
Anderson,Marlon,anderma02,32,2006,0.77,357,324,41,84,16,1,8,37,9,2,24,52,2,2,3,4,5
Bard,Josh,bardjo01,28,2006,0.56,250,225,25,57,11,1,6,28,2,1,20,37,1,1,1,3,6
Bartlett,Jason,bartlja01,27,2006,0.52,327,291,42,74,14,1,6,29,6,1,27,49,1,4,3,2,8
Bautista,Jose,bautijo02,26,2006,0.31,225,202,24,50,10,1,4,20,3,1,19,49,1,2,1,1,5
Bell,David,bellda01,34,2006,0.84,569,507,55,128,28,1,12,62,2,1,49,71,4,5,3,5,17
Bell,Jay,bellja01,41,2006,0.26,200,177,21,42,7,1,4,18,2,1,19,39,1,2,1,1,5
Benard,Marvin,benarma01,36,2006,0.16,200,180,22,45,9,1,5,21,3,1,15,31,1,2,1,2,5
Berg,Dave,bergda01,36,2006,0.49,216,198,24,51,8,1,5,25,2,1,13,37,1,2,1,2,6
Bocachica,Hiram,bocachi01,30,2006,0.33,220,196,24,48,10,1,5,20,5,3,18,43,1,2,2,2,4
Brito,Juan,britoju01,27,2006,0.38,218,198,24,49,10,1,5,21,2,1,15,39,1,2,1,2,6
Brown,Dee,brownde02,28,2006,0.51,221,202,24,52,10,1,5,25,3,2,15,44,1,2,1,1,3
Buck,John,buckjo01,26,2006,0.73,441,405,50,102,20,1,14,50,3,2,28,96,2,3,3,2,9
Cairo,Miguel,cairomi01,32,2006,0.78,424,379,46,99,20,2,6,37,10,3,23,49,2,8,9,5,8
Carroll,Jamey,carroja01,32,2006,0.75,405,352,50,92,15,2,3,29,6,3,37,57,1,4,9,3,7
Castillo,Alberto,castial01,36,2006,0.46,268,238,31,58,13,1,5,31,3,2,25,43,1,1,2,2,5
Cedeno,Roger,cedenro01,32,2006,0.7,253,231,29,59,11,2,4,24,5,3,18,41,1,1,2,1,5
Cirillo,Jeff,cirilje01,37,2006,0.66,318,280,36,68,16,1,6,31,4,2,27,42,1,4,5,2,6
Clark,Jermaine,clarkje02,30,2006,0.21,204,180,24,44,9,1,4,23,4,2,17,32,1,3,2,2,4
Clayton,Royce,claytro01,36,2006,0.86,552,495,62,128,26,3,7,44,9,3,40,101,2,3,11,3,17
Conti,Jason,contija01,31,2006,0.25,206,186,23,46,10,1,5,23,2,2,16,42,1,2,1,1,4
Coomer,Ron,coomero01,40,2006,0.26,200,181,21,45,8,1,5,22,2,1,15,32,2,2,1,1,6
Cordero,Wil,cordewi01,35,2006,0.63,235,211,25,52,12,0,6,27,2,1,19,45,2,2,1,2,5
Cota,Humberto,cotahu01,27,2006,0.62,367,336,40,85,20,2,10,46,2,1,24,79,3,3,1,3,8
Counsell,Craig,counscr01,36,2006,0.85,590,515,68,126,24,4,7,37,18,5,62,76,5,6,3,4,8
Crespo,Cesar,crespce01,27,2006,0.21,208,190,24,47,9,1,5,20,3,1,14,37,1,2,1,1,4
Cruz,Deivi,cruzde01,34,2006,0.8,381,356,40,94,19,2,8,40,2,2,16,41,2,2,5,2,9
Cruz,Enrique,cruzen01,25,2006,0.16,200,180,24,44,9,1,5,21,2,1,16,39,1,2,1,1,4
Davis,J.J.,davisjj01,28,2006,0.26,218,195,22,49,8,1,5,24,4,2,18,41,1,2,1,2,5
DeRosa,Mark,derosma01,31,2006,0.72,318,286,39,72,14,0,7,31,2,1,23,54,1,4,2,3,7
Duncan,Jeff,duncaje01,28,2006,0.32,202,177,22,43,7,1,4,20,5,1,18,38,2,2,4,1,3
Edwards,Mike,edwarmi02,30,2006,0.52,329,299,34,77,14,2,6,28,3,2,24,48,1,3,2,1,7
Everett,Adam,everead01,29,2006,0.83,541,489,63,126,23,2,11,51,15,4,28,84,2,9,12,3,7
Fick,Robert,fickro01,32,2006,0.75,355,318,34,79,15,2,7,45,1,1,31,47,3,2,1,3,6
Gant,Ron,gantro01,41,2006,0.1,200,180,23,44,8,1,5,22,2,1,15,34,1,2,1,2,4
Garcia,Jesse,garcije01,33,2006,0.37,231,213,29,54,9,2,6,25,3,2,14,38,2,2,1,1,4
Garcia,Karim,garcika01,31,2006,0.61,228,210,26,53,8,1,8,27,2,1,14,40,1,1,1,2,6
Gil,Jerry,gilje01,24,2006,0.23,209,190,22,48,9,1,5,24,3,1,14,42,1,2,1,2,4
Gomez,Chris,gomezch02,35,2006,0.74,365,329,38,88,15,1,4,33,4,2,28,39,1,2,4,2,12
Gonzalez,Alex,gonzaal01,33,2006,0.8,422,385,50,94,23,1,11,41,3,2,28,82,1,3,4,2,12
Gonzalez,Alex,gonzaal02,29,2006,0.84,499,458,51,115,28,2,13,58,3,2,29,91,8,6,3,3,11
Gonzalez,Raul,gonzara01,33,2006,0.39,201,180,23,44,9,1,4,20,3,1,18,32,1,1,1,1,5
Gotay,Ruben,gotayru01,24,2006,0.65,375,336,42,86,18,3,7,39,3,2,27,62,1,4,3,5,6
Green,Andy,greenan01,29,2006,0.36,231,206,27,51,9,1,5,20,3,1,19,34,1,2,2,2,5
Guzman,Edwards,guzmaed01,30,2006,0.28,200,182,23,47,9,1,4,22,2,1,14,29,2,1,2,1,5
Haad,Yamid,haadya01,29,2006,0.12,216,193,23,47,10,1,5,23,3,1,18,36,1,2,1,2,6
Hall,Toby,hallto02,31,2006,0.82,476,439,40,117,22,0,9,52,1,1,24,47,2,5,2,6,16
Harris,Willie,harriwi01,28,2006,0.72,317,279,42,72,10,2,3,23,14,4,29,53,1,2,5,2,4
Henderson,Rickey,henderi01,48,2006,0.17,200,179,22,43,8,1,5,20,3,1,17,35,1,2,1,1,4
Higginson,Bobby,higgibo02,36,2006,0.76,267,234,30,55,10,1,6,28,3,2,28,41,2,2,1,2,6
Hummel,Tim,hummeti01,28,2006,0.39,212,188,23,47,10,1,5,21,2,1,17,32,2,2,3,2,4
Hunter,Brian,huntebr02,35,2006,0.21,200,180,24,46,10,1,4,23,2,1,15,34,1,2,1,2,4
Infante,Omar,infanom01,25,2006,0.81,473,432,51,109,25,4,11,45,10,3,30,81,1,2,6,3,5
Izturis,Maicer,izturma01,26,2006,0.56,317,285,33,72,14,4,5,27,9,3,26,43,3,2,2,2,6
Jackson,Damian,jacksda04,33,2006,0.65,360,322,49,81,14,1,7,32,15,4,30,58,2,3,3,2,6
Johnson,Mark L.,johnsma02,31,2006,0.12,202,179,24,44,9,1,5,23,3,1,18,32,2,2,1,2,4
Kingsale,Gene,kingsge01,30,2006,0.26,200,177,22,45,8,1,4,20,2,2,16,30,1,1,4,2,4
Laird,Gerald,lairdge01,27,2006,0.46,238,214,31,54,11,1,5,25,2,1,18,42,1,2,2,2,6
Leon,Jose,leonjo01,30,2006,0.27,207,187,22,47,9,1,5,21,2,1,15,40,1,2,1,2,7
