"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Grebeck","Craig","grebecr01",37,2001,0.71,348.00,306.00,44.00,86.00,19.00,1.00,5.00,33.00,2.00,1.00,33.00,46.00,1.00,3.00,4.00,2.00,8.00
"Greene","Charlie","greench02",30,2001,0.20,209.00,185.00,25.00,47.00,9.00,1.00,5.00,22.00,3.00,1.00,19.00,39.00,1.00,1.00,2.00,2.00,4.00
"Green","Scarborough","greensc01",27,2001,0.38,271.00,241.00,40.00,63.00,9.00,2.00,5.00,28.00,10.00,6.00,24.00,45.00,1.00,1.00,4.00,1.00,5.00
"Green","Shawn","greensh01",29,2001,0.88,627.00,548.00,100.00,156.00,36.00,3.00,29.00,95.00,19.00,6.00,66.00,110.00,5.00,7.00,1.00,5.00,12.00
"Greene","Todd","greento02",30,2001,0.63,279.00,257.00,32.00,65.00,14.00,1.00,11.00,34.00,2.00,2.00,17.00,52.00,1.00,2.00,1.00,2.00,7.00
"Greene","Willie","greenwi01",30,2001,0.77,394.00,344.00,46.00,80.00,16.00,1.00,14.00,50.00,4.00,1.00,45.00,76.00,2.00,2.00,0.00,3.00,7.00
"Greer","Rusty","greerru01",32,2001,0.85,493.00,424.00,75.00,125.00,29.00,3.00,13.00,73.00,3.00,2.00,61.00,63.00,1.00,3.00,0.00,5.00,13.00
"Grieve","Ben","grievbe01",25,2001,0.86,593.00,514.00,85.00,147.00,32.00,1.00,24.00,90.00,4.00,1.00,70.00,107.00,3.00,6.00,0.00,3.00,20.00
"Griffey Jr.","Ken","griffke02",32,2001,0.87,586.00,501.00,96.00,138.00,23.00,3.00,38.00,109.00,12.00,4.00,75.00,99.00,13.00,6.00,0.00,4.00,9.00
"Grissom","Marquis","grissma02",34,2001,0.86,586.00,539.00,69.00,138.00,22.00,2.00,15.00,65.00,15.00,7.00,39.00,92.00,3.00,1.00,3.00,4.00,11.00
"Grudzielanek","Mark","grudzma01",31,2001,0.86,591.00,537.00,79.00,154.00,26.00,4.00,9.00,53.00,10.00,4.00,38.00,74.00,1.00,9.00,3.00,4.00,15.00
"Gubanich","Creighton","gubancr01",29,2001,0.15,205.00,181.00,26.00,50.00,10.00,1.00,6.00,29.00,3.00,1.00,19.00,35.00,1.00,3.00,1.00,1.00,5.00
"Guerrero","Vladimir","guerrvl01",25,2001,0.87,588.00,528.00,94.00,175.00,30.00,7.00,37.00,109.00,9.00,7.00,51.00,68.00,15.00,6.00,0.00,3.00,14.00
"Guerrero","Wilton","guerrwi01",27,2001,0.78,391.00,357.00,47.00,101.00,14.00,5.00,5.00,35.00,8.00,3.00,23.00,52.00,1.00,2.00,7.00,2.00,6.00
"Guevara","Giomar","guevagi01",29,2001,0.08,201.00,176.00,28.00,48.00,11.00,1.00,6.00,25.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Guillen","Carlos","guillca01",26,2001,0.61,366.00,323.00,52.00,87.00,17.00,2.00,9.00,48.00,4.00,3.00,33.00,60.00,1.00,2.00,5.00,3.00,7.00
"Guillen","Jose","guilljo01",25,2001,0.80,406.00,369.00,50.00,99.00,22.00,3.00,10.00,52.00,3.00,2.00,25.00,68.00,2.00,8.00,2.00,2.00,9.00
"Guillen","Ozzie","guilloz01",37,2001,0.68,282.00,255.00,35.00,64.00,14.00,1.00,4.00,27.00,3.00,2.00,21.00,29.00,1.00,1.00,3.00,2.00,5.00
"Gutierrez","Ricky","gutieri01",31,2001,0.82,502.00,428.00,61.00,115.00,18.00,3.00,8.00,50.00,7.00,4.00,57.00,67.00,3.00,5.00,8.00,4.00,13.00
"Guzman","Cristian","guzmacr01",23,2001,0.81,591.00,537.00,75.00,137.00,22.00,11.00,8.00,50.00,18.00,7.00,41.00,93.00,1.00,3.00,6.00,4.00,6.00
"Guzman","Edwards","guzmaed01",25,2001,0.05,202.00,177.00,26.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,32.00,1.00,2.00,2.00,2.00,4.00
"Gwynn","Tony","gwynnto01",41,2001,0.77,315.00,286.00,40.00,87.00,19.00,0.00,8.00,41.00,3.00,1.00,23.00,20.00,4.00,2.00,0.00,4.00,9.00
"Haad","Yamid","haadya01",24,2001,0.00,200.00,175.00,28.00,50.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Hairston","Jerry","hairsje02",25,2001,0.61,325.00,284.00,44.00,77.00,14.00,1.00,9.00,35.00,10.00,5.00,29.00,42.00,1.00,6.00,5.00,1.00,8.00
"Hall","Toby","hallto02",26,2001,0.05,206.00,181.00,27.00,50.00,9.00,1.00,7.00,26.00,3.00,1.00,20.00,31.00,1.00,2.00,1.00,2.00,4.00
"Halter","Shane","haltesh01",32,2001,0.63,332.00,296.00,35.00,76.00,16.00,2.00,6.00,34.00,5.00,3.00,23.00,57.00,1.00,2.00,8.00,3.00,6.00
"Hamelin","Bob","hamelbo01",34,2001,0.29,200.00,175.00,24.00,45.00,9.00,1.00,7.00,26.00,2.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,6.00
"Hamilton","Darryl","hamilda02",37,2001,0.80,317.00,277.00,46.00,81.00,12.00,2.00,5.00,27.00,4.00,3.00,35.00,35.00,1.00,1.00,3.00,1.00,4.00
"Hammonds","Jeffrey","hammoje01",30,2001,0.79,485.00,426.00,80.00,129.00,23.00,2.00,19.00,81.00,10.00,6.00,47.00,85.00,3.00,4.00,3.00,5.00,9.00
"Haney","Todd","haneyto01",36,2001,0.01,200.00,175.00,26.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"Hansen","Dave","hanseda01",33,2001,0.52,287.00,242.00,35.00,65.00,14.00,2.00,10.00,40.00,2.00,2.00,40.00,51.00,1.00,2.00,1.00,2.00,6.00
"Hansen","Jed","hanseje01",29,2001,0.24,209.00,182.00,30.00,47.00,8.00,1.00,6.00,23.00,3.00,2.00,21.00,43.00,1.00,1.00,3.00,2.00,3.00
"Hardtke","Jason","hardtja01",30,2001,0.05,200.00,175.00,26.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,33.00,1.00,2.00,1.00,2.00,4.00
"Harris","Lenny","harrile01",37,2001,0.71,343.00,313.00,39.00,83.00,15.00,2.00,6.00,36.00,8.00,3.00,24.00,33.00,2.00,1.00,2.00,3.00,11.00
"Haselman","Bill","haselbi01",35,2001,0.62,320.00,292.00,36.00,80.00,19.00,1.00,10.00,39.00,3.00,1.00,24.00,54.00,1.00,1.00,1.00,2.00,5.00
"Hatcher","Chris","hatchch01",32,2001,0.04,200.00,176.00,26.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,2.00,4.00
"Hatteberg","Scott","hattesc01",32,2001,0.71,346.00,297.00,38.00,80.00,18.00,1.00,10.00,42.00,2.00,1.00,43.00,51.00,3.00,2.00,1.00,3.00,9.00
"Hayes","Charlie","hayesch01",36,2001,0.79,447.00,390.00,50.00,97.00,16.00,1.00,11.00,60.00,3.00,2.00,50.00,77.00,2.00,1.00,1.00,5.00,10.00
"Helms","Wes","helmswe01",25,2001,0.05,202.00,178.00,27.00,50.00,10.00,1.00,7.00,26.00,3.00,1.00,19.00,33.00,1.00,2.00,1.00,2.00,4.00
"Helton","Todd","heltoto01",28,2001,0.87,614.00,528.00,106.00,177.00,42.00,3.00,32.00,112.00,5.00,4.00,74.00,65.00,11.00,5.00,1.00,6.00,13.00
"Hemphill","Bret","hemphbr01",30,2001,0.08,203.00,176.00,27.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,21.00,32.00,1.00,2.00,2.00,2.00,5.00
"Henderson","Rickey","henderi01",43,2001,0.85,512.00,425.00,75.00,106.00,18.00,1.00,9.00,41.00,31.00,10.00,79.00,83.00,1.00,3.00,2.00,3.00,8.00
"Henley","Bob","henlebo01",28,2001,0.25,200.00,175.00,27.00,50.00,10.00,1.00,6.00,27.00,3.00,1.00,19.00,33.00,1.00,2.00,2.00,2.00,5.00
"Hermansen","Chad","hermach01",24,2001,0.42,265.00,235.00,32.00,59.00,12.00,1.00,7.00,26.00,4.00,2.00,23.00,57.00,2.00,2.00,3.00,2.00,5.00
"Hernandez","Alex","hernaal01",24,2001,0.20,230.00,207.00,29.00,55.00,11.00,1.00,7.00,28.00,4.00,2.00,19.00,38.00,1.00,2.00,1.00,1.00,4.00
"Hernandez","Carlos","hernaca01",34,2001,0.68,335.00,302.00,33.00,79.00,15.00,1.00,7.00,43.00,3.00,3.00,24.00,47.00,2.00,5.00,1.00,3.00,9.00
"Hernandez","Carlos","hernaca02",26,2001,0.05,202.00,177.00,29.00,48.00,9.00,1.00,6.00,26.00,5.00,3.00,19.00,31.00,1.00,2.00,2.00,2.00,4.00
"Hernandez","Jose","hernajo01",32,2001,0.84,505.00,454.00,65.00,116.00,21.00,3.00,16.00,62.00,6.00,5.00,44.00,122.00,4.00,4.00,1.00,2.00,11.00
"Hernandez","Ramon","hernara02",25,2001,0.72,455.00,396.00,52.00,104.00,20.00,1.00,13.00,60.00,3.00,1.00,42.00,58.00,1.00,5.00,7.00,5.00,12.00
"Hidalgo","Richard","hidalri01",26,2001,0.83,567.00,491.00,88.00,142.00,35.00,2.00,29.00,92.00,10.00,5.00,57.00,92.00,3.00,11.00,1.00,7.00,10.00
"Higginson","Bobby","higgibo02",31,2001,0.86,584.00,511.00,81.00,142.00,32.00,3.00,22.00,77.00,8.00,4.00,66.00,87.00,4.00,3.00,1.00,3.00,7.00
"Hill","Glenallen","hillgl01",36,2001,0.77,388.00,355.00,56.00,102.00,16.00,2.00,24.00,62.00,3.00,1.00,29.00,80.00,2.00,2.00,0.00,2.00,10.00
"Hinch","A.J.","hinchaj01",27,2001,0.64,227.00,200.00,26.00,49.00,7.00,1.00,7.00,25.00,3.00,1.00,18.00,42.00,1.00,2.00,5.00,2.00,4.00
"Hocking","Dennis","hockide01",31,2001,0.79,459.00,407.00,57.00,110.00,21.00,3.00,8.00,48.00,8.00,5.00,40.00,75.00,2.00,2.00,5.00,5.00,7.00
"Hoiles","Chris","hoilech01",36,2001,0.44,200.00,172.00,25.00,46.00,8.00,1.00,8.00,30.00,2.00,1.00,22.00,32.00,1.00,2.00,2.00,2.00,4.00
"Holbert","Ray","holbera01",31,2001,0.31,214.00,188.00,27.00,50.00,8.00,1.00,4.00,21.00,5.00,3.00,19.00,36.00,1.00,1.00,4.00,2.00,5.00
"Hollandsworth","Todd","hollato01",28,2001,0.77,464.00,419.00,71.00,115.00,20.00,2.00,16.00,51.00,12.00,5.00,40.00,92.00,2.00,2.00,1.00,2.00,7.00
"Hollins","Dave","hollida01",35,2001,0.58,210.00,186.00,29.00,46.00,9.00,1.00,6.00,22.00,3.00,1.00,20.00,36.00,1.00,2.00,1.00,1.00,4.00
"Hollins","Damon","hollida02",27,2001,0.04,200.00,176.00,27.00,49.00,9.00,1.00,6.00,26.00,3.00,2.00,19.00,32.00,1.00,2.00,1.00,2.00,4.00
"Houston","Tyler","houstty01",30,2001,0.75,383.00,348.00,41.00,87.00,16.00,1.00,16.00,48.00,3.00,2.00,30.00,82.00,4.00,1.00,3.00,1.00,11.00
"Howard","David","howarda02",34,2001,0.37,209.00,184.00,24.00,46.00,8.00,1.00,5.00,23.00,2.00,2.00,20.00,40.00,3.00,2.00,2.00,1.00,3.00
"Howard","Thomas","howarth01",37,2001,0.60,292.00,266.00,30.00,66.00,12.00,1.00,9.00,40.00,3.00,1.00,22.00,51.00,1.00,2.00,1.00,1.00,6.00
"Howell","Jack","howelja02",40,2001,0.19,204.00,179.00,24.00,46.00,11.00,1.00,6.00,24.00,3.00,1.00,22.00,37.00,1.00,1.00,1.00,1.00,5.00
"Hubbard","Mike","hubbami01",30,2001,0.13,200.00,179.00,25.00,46.00,9.00,1.00,6.00,24.00,3.00,1.00,17.00,36.00,1.00,2.00,1.00,1.00,4.00
"Hubbard","Trenidad","hubbatr01",35,2001,0.60,274.00,241.00,39.00,64.00,10.00,2.00,6.00,26.00,7.00,4.00,26.00,50.00,1.00,2.00,3.00,2.00,6.00
"Hudler","Rex","hudlere01",41,2001,0.10,200.00,178.00,24.00,44.00,9.00,1.00,5.00,23.00,3.00,1.00,19.00,35.00,1.00,1.00,1.00,1.00,4.00
"Huff","Aubrey","huffau01",25,2001,0.35,264.00,238.00,32.00,68.00,14.00,1.00,8.00,33.00,3.00,1.00,21.00,39.00,2.00,2.00,1.00,2.00,8.00
"Hughes","Bobby","hughebo01",30,2001,0.49,211.00,191.00,26.00,49.00,8.00,1.00,7.00,25.00,2.00,1.00,17.00,42.00,1.00,1.00,1.00,1.00,4.00
"Hundley","Todd","hundlto01",32,2001,0.76,419.00,363.00,51.00,88.00,17.00,1.00,22.00,62.00,3.00,1.00,47.00,95.00,4.00,3.00,1.00,5.00,6.00
"Hunter","Brian","huntebr01",33,2001,0.63,302.00,260.00,35.00,63.00,14.00,1.00,11.00,39.00,2.00,2.00,34.00,58.00,2.00,3.00,3.00,2.00,7.00
"Hunter","Brian","huntebr02",30,2001,0.82,396.00,358.00,54.00,90.00,13.00,3.00,4.00,27.00,22.00,5.00,30.00,60.00,0.00,2.00,3.00,3.00,5.00
"Hunter","Torii","hunteto01",26,2001,0.75,421.00,383.00,54.00,105.00,18.00,4.00,9.00,47.00,7.00,4.00,29.00,73.00,2.00,4.00,1.00,4.00,11.00
"Huskey","Butch","huskebu01",30,2001,0.80,420.00,373.00,53.00,100.00,20.00,0.00,15.00,62.00,4.00,3.00,39.00,69.00,2.00,2.00,1.00,5.00,11.00
"Huson","Jeff","husonje01",37,2001,0.61,296.00,266.00,35.00,65.00,12.00,1.00,4.00,28.00,6.00,2.00,25.00,36.00,1.00,1.00,2.00,2.00,9.00
"Hyers","Tim","hyersti01",30,2001,0.24,210.00,183.00,26.00,48.00,10.00,1.00,6.00,27.00,3.00,1.00,23.00,31.00,1.00,1.00,1.00,2.00,4.00
"Hyzdu","Adam","hyzduad01",30,2001,0.07,209.00,185.00,28.00,53.00,11.00,1.00,7.00,28.00,3.00,1.00,19.00,34.00,1.00,2.00,1.00,2.00,4.00
"Ibanez","Raul","ibanera01",29,2001,0.62,301.00,271.00,37.00,70.00,14.00,1.00,9.00,35.00,4.00,1.00,26.00,48.00,2.00,1.00,1.00,2.00,5.00
"Incaviglia","Pete","incavpe01",37,2001,0.07,200.00,176.00,24.00,45.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,35.00,1.00,2.00,1.00,2.00,4.00
"Jackson","Darrin","jacksda03",39,2001,0.51,216.00,199.00,27.00,51.00,11.00,1.00,6.00,24.00,3.00,1.00,14.00,34.00,1.00,1.00,1.00,1.00,5.00
"Jackson","Damian","jacksda04",28,2001,0.79,515.00,448.00,66.00,113.00,26.00,4.00,9.00,46.00,25.00,7.00,59.00,102.00,3.00,3.00,2.00,3.00,6.00
"Jackson","Ryan","jacksry01",30,2001,0.49,208.00,186.00,23.00,48.00,10.00,1.00,5.00,26.00,3.00,2.00,18.00,42.00,1.00,1.00,1.00,2.00,4.00
"Jaha","John","jahajo01",35,2001,0.76,324.00,262.00,45.00,65.00,11.00,1.00,13.00,48.00,2.00,1.00,55.00,73.00,2.00,5.00,0.00,2.00,8.00
"Javier","Stan","javiest01",37,2001,0.81,441.00,386.00,61.00,106.00,18.00,4.00,6.00,43.00,10.00,4.00,46.00,67.00,3.00,1.00,5.00,3.00,9.00
"Jefferies","Gregg","jeffegr01",34,2001,0.74,302.00,274.00,36.00,73.00,14.00,1.00,6.00,31.00,4.00,3.00,22.00,25.00,2.00,2.00,1.00,3.00,10.00
"Jefferson","Reggie","jeffere01",33,2001,0.56,222.00,198.00,26.00,56.00,13.00,1.00,7.00,25.00,2.00,1.00,20.00,43.00,1.00,2.00,1.00,1.00,7.00
"Jenkins","Geoff","jenkige01",27,2001,0.82,531.00,480.00,82.00,142.00,35.00,3.00,25.00,82.00,7.00,2.00,38.00,107.00,6.00,9.00,1.00,3.00,10.00
"Jennings","Robin","jenniro01",29,2001,0.02,200.00,176.00,26.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,19.00,33.00,1.00,2.00,1.00,2.00,4.00
"Jensen","Marcus","jensema01",29,2001,0.45,286.00,247.00,34.00,61.00,15.00,1.00,7.00,30.00,2.00,2.00,34.00,55.00,2.00,1.00,3.00,1.00,6.00
"Jeter","Derek","jeterde01",27,2001,0.88,613.00,532.00,109.00,179.00,28.00,6.00,18.00,77.00,17.00,5.00,66.00,94.00,3.00,8.00,3.00,4.00,12.00
"Jimenez","D'Angelo","jimenda01",24,2001,0.07,202.00,176.00,28.00,52.00,11.00,1.00,6.00,27.00,3.00,1.00,21.00,31.00,1.00,2.00,1.00,2.00,4.00
"Johnson","Brian","johnsbr01",33,2001,0.65,279.00,252.00,29.00,61.00,11.00,1.00,10.00,34.00,2.00,1.00,21.00,54.00,2.00,2.00,2.00,2.00,7.00
"Johnson","Charles","johnsch04",30,2001,0.83,488.00,429.00,63.00,114.00,21.00,1.00,22.00,70.00,2.00,1.00,52.00,106.00,1.00,2.00,2.00,3.00,11.00
"Johns","Keith","johnske03",30,2001,0.00,200.00,175.00,27.00,48.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"Johnson","Keith","johnske04",30,2001,0.03,204.00,177.00,28.00,49.00,9.00,1.00,6.00,25.00,3.00,1.00,21.00,32.00,1.00,2.00,2.00,2.00,4.00
"Johnson","Lance","johnsla03",38,2001,0.69,253.00,226.00,34.00,60.00,8.00,3.00,3.00,20.00,6.00,2.00,23.00,25.00,1.00,1.00,2.00,1.00,5.00
"Johnson","Mark","johnsma01",34,2001,0.13,214.00,187.00,27.00,48.00,9.00,1.00,6.00,28.00,3.00,1.00,22.00,40.00,1.00,2.00,1.00,2.00,5.00
"Johnson","Mark L.","johnsma02",26,2001,0.66,350.00,299.00,43.00,73.00,16.00,1.00,7.00,34.00,4.00,2.00,41.00,63.00,1.00,2.00,6.00,2.00,5.00
"Johnson","Russ","johnsru01",28,2001,0.64,350.00,304.00,45.00,80.00,15.00,1.00,7.00,37.00,6.00,3.00,36.00,56.00,1.00,2.00,5.00,3.00,8.00
"Jones","Andruw","jonesan01",24,2001,0.87,632.00,561.00,100.00,166.00,33.00,6.00,29.00,89.00,19.00,6.00,59.00,96.00,5.00,7.00,1.00,4.00,10.00
"Jones","Chris","jonesch05",36,2001,0.29,208.00,185.00,28.00,45.00,9.00,1.00,5.00,24.00,3.00,1.00,19.00,40.00,1.00,1.00,1.00,2.00,4.00
"Jones","Chipper","jonesch06",29,2001,0.87,613.00,512.00,103.00,159.00,32.00,2.00,33.00,96.00,14.00,4.00,91.00,74.00,9.00,2.00,1.00,7.00,15.00
"Jones","Jacque","jonesja04",26,2001,0.78,510.00,473.00,69.00,137.00,28.00,4.00,16.00,69.00,6.00,4.00,31.00,94.00,3.00,3.00,1.00,2.00,13.00
"Jones","Terry","joneste02",30,2001,0.61,297.00,265.00,40.00,67.00,12.00,3.00,4.00,26.00,10.00,3.00,24.00,52.00,2.00,1.00,6.00,1.00,4.00
"Jordan","Brian","jordabr01",34,2001,0.86,533.00,481.00,78.00,134.00,25.00,3.00,19.00,82.00,10.00,4.00,41.00,72.00,2.00,6.00,0.00,5.00,12.00
"Jordan","Kevin","jordake01",32,2001,0.77,417.00,384.00,41.00,99.00,19.00,2.00,7.00,49.00,1.00,1.00,26.00,49.00,1.00,3.00,1.00,3.00,11.00
"Jose","Felix","josefe01",36,2001,0.12,216.00,191.00,28.00,51.00,9.00,1.00,7.00,28.00,3.00,2.00,20.00,38.00,1.00,2.00,1.00,2.00,5.00
"Joyner","Wally","joynewa01",39,2001,0.78,369.00,320.00,39.00,85.00,17.00,1.00,8.00,48.00,1.00,1.00,44.00,48.00,5.00,2.00,0.00,3.00,7.00
"Justice","David","justida01",35,2001,0.85,556.00,473.00,80.00,132.00,27.00,1.00,27.00,92.00,4.00,2.00,76.00,89.00,6.00,2.00,0.00,5.00,12.00
"Kapler","Gabe","kaplega01",26,2001,0.79,492.00,438.00,63.00,123.00,27.00,3.00,16.00,61.00,9.00,4.00,45.00,68.00,2.00,2.00,3.00,4.00,10.00
"Karros","Eric","karroer01",34,2001,0.86,595.00,530.00,71.00,145.00,28.00,1.00,27.00,94.00,6.00,3.00,54.00,107.00,1.00,3.00,0.00,8.00,15.00
"Kelly","Kenny","kellyke01",22,2001,0.00,200.00,175.00,28.00,50.00,10.00,1.00,6.00,26.00,3.00,1.00,20.00,30.00,1.00,2.00,1.00,2.00,4.00
"Kelly","Mike","kellymi02",31,2001,0.43,200.00,179.00,27.00,47.00,9.00,1.00,7.00,25.00,5.00,2.00,18.00,40.00,1.00,1.00,1.00,1.00,5.00
"Kelly","Pat","kellypa03",34,2001,0.46,213.00,189.00,27.00,48.00,9.00,1.00,7.00,26.00,3.00,1.00,19.00,41.00,1.00,2.00,1.00,2.00,4.00
"Kelly","Roberto","kellyro01",37,2001,0.65,245.00,223.00,35.00,63.00,11.00,1.00,9.00,32.00,3.00,1.00,16.00,43.00,1.00,3.00,1.00,2.00,4.00
"Kendall","Jason","kendaja01",27,2001,0.85,572.00,487.00,94.00,157.00,31.00,4.00,13.00,63.00,20.00,6.00,62.00,62.00,3.00,17.00,1.00,5.00,10.00
"Kennedy","Adam","kennead01",25,2001,0.75,532.00,488.00,70.00,134.00,30.00,7.00,10.00,65.00,14.00,6.00,30.00,63.00,4.00,4.00,6.00,4.00,8.00
"Kent","Jeff","kentje01",33,2001,0.86,606.00,523.00,94.00,159.00,36.00,4.00,27.00,108.00,10.00,6.00,67.00,104.00,4.00,7.00,1.00,8.00,15.00
"Kieschnick","Brooks","kiescbr01",29,2001,0.05,206.00,181.00,26.00,47.00,9.00,1.00,6.00,25.00,3.00,1.00,20.00,35.00,1.00,2.00,1.00,2.00,4.00
"King","Jeff","kingje01",37,2001,0.62,209.00,184.00,31.00,48.00,7.00,1.00,8.00,32.00,3.00,1.00,20.00,30.00,1.00,2.00,0.00,3.00,4.00
"Kingsale","Gene","kingsge01",25,2001,0.41,255.00,230.00,34.00,61.00,10.00,1.00,5.00,29.00,4.00,4.00,19.00,39.00,1.00,2.00,2.00,2.00,7.00
"Kinkade","Mike","kinkami01",28,2001,0.18,210.00,186.00,26.00,49.00,10.00,1.00,7.00,26.00,3.00,1.00,19.00,33.00,1.00,3.00,1.00,1.00,4.00
"Kirby","Wayne","kirbywa01",37,2001,0.08,200.00,177.00,27.00,46.00,9.00,1.00,6.00,23.00,3.00,2.00,18.00,34.00,1.00,2.00,1.00,2.00,4.00
"Klassen","Danny","klassda01",26,2001,0.40,244.00,216.00,33.00,56.00,10.00,1.00,7.00,27.00,3.00,2.00,23.00,49.00,1.00,2.00,2.00,1.00,5.00
"Klesko","Ryan","kleskry01",30,2001,0.84,542.00,465.00,75.00,131.00,31.00,2.00,23.00,84.00,11.00,4.00,70.00,77.00,8.00,2.00,0.00,5.00,9.00
"Knoblauch","Chuck","knoblch01",33,2001,0.86,500.00,428.00,81.00,119.00,23.00,3.00,11.00,44.00,16.00,6.00,55.00,51.00,1.00,11.00,2.00,4.00,7.00
"Knorr","Randy","knorrra01",33,2001,0.28,222.00,200.00,27.00,51.00,11.00,1.00,7.00,26.00,3.00,1.00,16.00,36.00,1.00,1.00,3.00,2.00,4.00
"Konerko","Paul","konerpa01",25,2001,0.83,549.00,491.00,74.00,144.00,28.00,2.00,21.00,84.00,2.00,1.00,47.00,71.00,1.00,6.00,1.00,4.00,18.00
"Koskie","Corey","koskico01",28,2001,0.79,519.00,447.00,68.00,132.00,28.00,2.00,12.00,66.00,5.00,4.00,62.00,94.00,6.00,5.00,2.00,3.00,10.00
"Kotsay","Mark","kotsama01",26,2001,0.85,542.00,495.00,72.00,143.00,26.00,6.00,11.00,58.00,11.00,6.00,38.00,53.00,3.00,1.00,3.00,5.00,14.00
"Kreuter","Chad","kreutch01",37,2001,0.76,372.00,316.00,39.00,78.00,16.00,1.00,7.00,40.00,2.00,1.00,47.00,65.00,1.00,4.00,3.00,2.00,11.00
"Laker","Tim","lakerti01",32,2001,0.10,201.00,177.00,25.00,50.00,9.00,1.00,6.00,24.00,3.00,2.00,19.00,32.00,1.00,2.00,1.00,2.00,4.00
"Lamb","David","lambda01",26,2001,0.32,216.00,193.00,30.00,51.00,10.00,1.00,5.00,26.00,2.00,1.00,20.00,32.00,1.00,1.00,1.00,1.00,5.00
"Lamb","Mike","lambmi01",26,2001,0.69,469.00,424.00,60.00,120.00,22.00,2.00,8.00,48.00,2.00,2.00,35.00,58.00,5.00,4.00,4.00,2.00,9.00
"Lampkin","Tom","lampkto01",37,2001,0.65,281.00,250.00,35.00,65.00,13.00,2.00,10.00,40.00,2.00,2.00,23.00,42.00,3.00,5.00,1.00,2.00,7.00
"Lankford","Ray","lankfra01",34,2001,0.84,484.00,415.00,74.00,115.00,25.00,2.00,22.00,69.00,11.00,4.00,62.00,121.00,3.00,3.00,0.00,4.00,6.00
"Lansing","Mike","lansimi01",33,2001,0.81,490.00,447.00,64.00,117.00,23.00,3.00,11.00,54.00,7.00,2.00,35.00,70.00,2.00,2.00,3.00,3.00,15.00
"Larkin","Barry","larkiba01",37,2001,0.85,492.00,426.00,74.00,125.00,25.00,5.00,12.00,53.00,16.00,5.00,59.00,49.00,3.00,2.00,3.00,2.00,10.00
"Larkin","Stephen","larkist02",28,2001,0.01,200.00,175.00,27.00,49.00,10.00,1.00,6.00,25.00,3.00,1.00,20.00,32.00,1.00,2.00,1.00,2.00,4.00
"LaRocca","Greg","larocgr01",29,2001,0.11,215.00,188.00,26.00,51.00,11.00,1.00,6.00,26.00,3.00,1.00,20.00,34.00,1.00,2.00,3.00,2.00,5.00
"LaRue","Jason","larueja01",27,2001,0.44,264.00,234.00,34.00,60.00,13.00,1.00,9.00,32.00,4.00,1.00,23.00,50.00,3.00,5.00,1.00,1.00,6.00
"Latham","Chris","lathach01",28,2001,0.26,202.00,178.00,26.00,43.00,8.00,1.00,5.00,23.00,4.00,2.00,20.00,43.00,1.00,1.00,1.00,2.00,3.00
"Lawton","Matt","lawtoma02",30,2001,0.86,580.00,492.00,76.00,140.00,32.00,2.00,14.00,73.00,18.00,5.00,75.00,60.00,7.00,8.00,0.00,5.00,10.00
"LeCroy","Matt","lecroma01",26,2001,0.44,295.00,259.00,35.00,61.00,15.00,1.00,9.00,33.00,3.00,1.00,28.00,51.00,2.00,3.00,2.00,3.00,7.00
"Ledee","Ricky","ledeeri01",28,2001,0.77,494.00,436.00,64.00,111.00,21.00,5.00,14.00,70.00,10.00,5.00,52.00,99.00,5.00,2.00,1.00,3.00,11.00
"Ledesma","Aaron","ledesaa01",30,2001,0.67,253.00,233.00,28.00,66.00,12.00,1.00,3.00,27.00,3.00,2.00,15.00,37.00,1.00,2.00,2.00,1.00,8.00
"Lee","Carlos","leeca01",25,2001,0.81,561.00,517.00,87.00,156.00,30.00,2.00,20.00,86.00,9.00,3.00,33.00,82.00,1.00,4.00,1.00,6.00,13.00
"Lee","Derrek","leede02",26,2001,0.81,497.00,437.00,63.00,115.00,21.00,2.00,20.00,65.00,3.00,2.00,52.00,109.00,4.00,5.00,1.00,2.00,11.00
"Lee","Travis","leetr01",26,2001,0.83,480.00,416.00,60.00,107.00,21.00,2.00,13.00,58.00,9.00,2.00,61.00,75.00,3.00,1.00,0.00,2.00,11.00
"Leius","Scott","leiussc01",36,2001,0.28,208.00,185.00,24.00,46.00,7.00,1.00,5.00,25.00,3.00,1.00,17.00,31.00,1.00,2.00,1.00,3.00,4.00
