"nameLast","nameFirst","playerID","Age","year","reliability","mPA","mAB","mR","mH","m2B","m3B","mHR","mRBI","mSB","mCS","mBB","mSO","mIBB","mHBP","mSH","mSF","mGIDP"
"Gonzalez","Alex","gonzaal01",29,2002,0.84,611.00,550.00,70.00,141.00,28.00,3.00,15.00,66.00,11.00,7.00,41.00,121.00,1.00,6.00,9.00,5.00,14.00
"Gonzalez","Alex","gonzaal02",25,2002,0.84,521.00,483.00,58.00,122.00,28.00,4.00,11.00,51.00,5.00,3.00,24.00,98.00,3.00,8.00,3.00,3.00,11.00
"Gonzalez","Juan","gonzaju03",33,2002,0.85,547.00,496.00,82.00,149.00,31.00,1.00,28.00,98.00,3.00,2.00,37.00,94.00,5.00,5.00,0.00,9.00,13.00
"Gonzalez","Luis","gonzalu01",35,2002,0.88,636.00,551.00,96.00,168.00,36.00,4.00,33.00,102.00,4.00,3.00,67.00,78.00,12.00,11.00,1.00,6.00,12.00
"Gonzalez","Raul","gonzara01",29,2002,0.06,208.00,185.00,25.00,49.00,9.00,1.00,6.00,23.00,3.00,2.00,18.00,36.00,1.00,2.00,1.00,2.00,4.00
"Gonzalez","Wiki","gonzawi01",28,2002,0.67,320.00,288.00,31.00,74.00,14.00,1.00,9.00,38.00,3.00,2.00,24.00,44.00,3.00,5.00,1.00,2.00,6.00
"Goodwin","Curtis","goodwcu01",30,2002,0.31,200.00,180.00,22.00,45.00,9.00,1.00,4.00,19.00,3.00,2.00,16.00,38.00,1.00,1.00,2.00,1.00,5.00
"Goodwin","Tom","goodwto01",34,2002,0.82,417.00,374.00,59.00,92.00,11.00,5.00,6.00,36.00,30.00,8.00,36.00,76.00,1.00,1.00,3.00,3.00,6.00
"Grace","Mark","gracema01",38,2002,0.86,539.00,467.00,66.00,129.00,32.00,2.00,12.00,68.00,2.00,2.00,61.00,42.00,6.00,4.00,1.00,6.00,8.00
"Graffanino","Tony","graffto01",30,2002,0.63,304.00,267.00,42.00,75.00,14.00,2.00,6.00,32.00,7.00,3.00,27.00,50.00,1.00,3.00,4.00,3.00,5.00
"Grebeck","Craig","grebecr01",38,2002,0.59,248.00,223.00,29.00,58.00,13.00,1.00,4.00,23.00,2.00,1.00,20.00,38.00,1.00,2.00,2.00,1.00,5.00
"Greene","Charlie","greench02",31,2002,0.13,201.00,179.00,24.00,45.00,9.00,1.00,5.00,21.00,3.00,1.00,17.00,38.00,1.00,2.00,1.00,2.00,3.00
"Green","Scarborough","greensc01",28,2002,0.33,214.00,192.00,29.00,49.00,7.00,1.00,4.00,21.00,8.00,5.00,17.00,38.00,1.00,1.00,3.00,1.00,4.00
"Green","Shawn","greensh01",30,2002,0.88,622.00,548.00,97.00,155.00,34.00,3.00,32.00,96.00,18.00,5.00,62.00,105.00,8.00,7.00,0.00,5.00,12.00
"Greene","Todd","greento02",31,2002,0.61,259.00,241.00,29.00,58.00,12.00,1.00,9.00,30.00,2.00,2.00,14.00,49.00,1.00,2.00,1.00,1.00,7.00
"Greene","Willie","greenwi01",31,2002,0.64,234.00,210.00,24.00,46.00,10.00,1.00,8.00,28.00,3.00,1.00,20.00,48.00,1.00,2.00,0.00,2.00,4.00
"Greer","Rusty","greerru01",33,2002,0.81,385.00,337.00,53.00,94.00,26.00,2.00,10.00,49.00,3.00,2.00,40.00,51.00,2.00,3.00,1.00,4.00,9.00
"Grieve","Ben","grievbe01",26,2002,0.86,587.00,512.00,74.00,139.00,30.00,1.00,19.00,78.00,5.00,1.00,65.00,125.00,2.00,7.00,0.00,3.00,17.00
"Griffey Jr.","Ken","griffke02",33,2002,0.85,472.00,408.00,69.00,110.00,19.00,2.00,26.00,77.00,7.00,3.00,53.00,84.00,10.00,6.00,1.00,4.00,7.00
"Grissom","Marquis","grissma02",35,2002,0.85,498.00,464.00,57.00,111.00,18.00,1.00,15.00,55.00,13.00,6.00,28.00,95.00,2.00,1.00,2.00,3.00,10.00
"Grudzielanek","Mark","grudzma01",32,2002,0.86,561.00,513.00,76.00,143.00,25.00,4.00,10.00,48.00,7.00,4.00,32.00,78.00,1.00,10.00,2.00,4.00,11.00
"Gubanich","Creighton","gubancr01",30,2002,0.12,200.00,179.00,24.00,48.00,9.00,1.00,6.00,26.00,3.00,1.00,16.00,36.00,1.00,3.00,1.00,1.00,5.00
"Guerrero","Vladimir","guerrvl01",26,2002,0.87,600.00,539.00,91.00,171.00,34.00,6.00,34.00,102.00,19.00,10.00,50.00,74.00,19.00,8.00,0.00,3.00,16.00
"Guerrero","Wilton","guerrwi01",28,2002,0.72,305.00,282.00,34.00,80.00,11.00,3.00,4.00,26.00,7.00,3.00,16.00,42.00,1.00,1.00,5.00,1.00,5.00
"Guevara","Giomar","guevagi01",30,2002,0.03,200.00,178.00,25.00,48.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,1.00,2.00,1.00,2.00,4.00
"Guillen","Carlos","guillca01",27,2002,0.77,494.00,434.00,66.00,113.00,21.00,3.00,9.00,56.00,4.00,3.00,45.00,84.00,1.00,3.00,7.00,5.00,9.00
"Guillen","Jose","guilljo01",26,2002,0.72,307.00,279.00,36.00,73.00,14.00,2.00,7.00,33.00,3.00,2.00,18.00,56.00,2.00,8.00,1.00,1.00,7.00
"Guillen","Ozzie","guilloz01",38,2002,0.50,211.00,192.00,25.00,47.00,10.00,1.00,4.00,21.00,3.00,1.00,14.00,26.00,1.00,1.00,2.00,2.00,4.00
"Gulan","Mike","gulanmi01",32,2002,0.03,204.00,180.00,26.00,47.00,9.00,1.00,6.00,24.00,3.00,2.00,19.00,35.00,1.00,2.00,1.00,2.00,4.00
"Gutierrez","Ricky","gutieri01",32,2002,0.84,557.00,482.00,68.00,131.00,20.00,3.00,10.00,57.00,6.00,4.00,48.00,66.00,2.00,8.00,13.00,6.00,12.00
"Guzman","Cristian","guzmacr01",24,2002,0.85,532.00,489.00,70.00,132.00,23.00,11.00,8.00,47.00,20.00,7.00,30.00,84.00,1.00,4.00,7.00,2.00,5.00
"Guzman","Edwards","guzmaed01",26,2002,0.35,260.00,237.00,27.00,61.00,13.00,1.00,7.00,26.00,3.00,1.00,18.00,41.00,3.00,2.00,1.00,2.00,5.00
"Gwynn","Tony","gwynnto01",42,2002,0.67,270.00,247.00,29.00,73.00,17.00,1.00,5.00,33.00,3.00,1.00,19.00,24.00,3.00,2.00,0.00,2.00,7.00
"Haad","Yamid","haadya01",25,2002,0.00,200.00,177.00,26.00,49.00,10.00,1.00,6.00,25.00,3.00,2.00,18.00,33.00,2.00,2.00,1.00,2.00,4.00
"Hairston","Jerry","hairsje02",26,2002,0.79,522.00,460.00,61.00,116.00,23.00,3.00,10.00,47.00,21.00,9.00,40.00,67.00,1.00,11.00,8.00,3.00,11.00
"Hall","Toby","hallto02",27,2002,0.46,299.00,275.00,40.00,78.00,19.00,1.00,8.00,40.00,4.00,3.00,17.00,37.00,1.00,4.00,1.00,2.00,6.00
"Halter","Shane","haltesh01",33,2002,0.75,480.00,429.00,51.00,116.00,26.00,5.00,11.00,56.00,6.00,3.00,33.00,92.00,2.00,5.00,8.00,5.00,11.00
"Hamilton","Darryl","hamilda02",38,2002,0.71,288.00,255.00,36.00,68.00,11.00,2.00,5.00,22.00,4.00,3.00,27.00,37.00,2.00,2.00,2.00,2.00,4.00
"Hammonds","Jeffrey","hammoje01",31,2002,0.76,348.00,313.00,50.00,89.00,17.00,1.00,13.00,52.00,8.00,5.00,27.00,66.00,2.00,4.00,1.00,3.00,6.00
"Hansen","Dave","hanseda01",34,2002,0.61,302.00,255.00,32.00,65.00,15.00,2.00,8.00,38.00,2.00,2.00,41.00,54.00,4.00,2.00,1.00,3.00,6.00
"Hansen","Jed","hanseje01",30,2002,0.19,200.00,175.00,27.00,45.00,8.00,1.00,6.00,21.00,3.00,2.00,18.00,41.00,1.00,2.00,3.00,2.00,3.00
"Harris","Lenny","harrile01",38,2002,0.66,296.00,273.00,31.00,69.00,12.00,2.00,5.00,29.00,8.00,2.00,19.00,32.00,2.00,1.00,1.00,2.00,8.00
"Harris","Willie","harriwi01",24,2002,0.09,212.00,190.00,27.00,50.00,10.00,1.00,6.00,24.00,3.00,1.00,17.00,37.00,2.00,2.00,2.00,1.00,4.00
"Harvey","Ken","harveke01",24,2002,0.05,206.00,184.00,26.00,51.00,11.00,1.00,6.00,26.00,3.00,2.00,17.00,35.00,2.00,2.00,1.00,2.00,5.00
"Haselman","Bill","haselbi01",36,2002,0.62,291.00,267.00,30.00,71.00,16.00,1.00,8.00,36.00,2.00,2.00,20.00,53.00,1.00,2.00,1.00,1.00,6.00
"Hatteberg","Scott","hattesc01",33,2002,0.71,385.00,338.00,40.00,85.00,21.00,1.00,8.00,40.00,2.00,2.00,41.00,50.00,2.00,3.00,1.00,2.00,9.00
"Hayes","Charlie","hayesch01",37,2002,0.71,272.00,240.00,28.00,55.00,11.00,1.00,6.00,31.00,2.00,1.00,28.00,52.00,2.00,1.00,0.00,3.00,6.00
"Helms","Wes","helmswe01",26,2002,0.50,320.00,287.00,39.00,71.00,15.00,3.00,12.00,44.00,3.00,2.00,28.00,64.00,3.00,2.00,1.00,2.00,5.00
"Helton","Todd","heltoto01",29,2002,0.87,618.00,532.00,109.00,175.00,45.00,3.00,36.00,115.00,6.00,4.00,74.00,81.00,14.00,5.00,1.00,6.00,12.00
"Hemphill","Bret","hemphbr01",31,2002,0.06,200.00,176.00,25.00,46.00,9.00,1.00,6.00,23.00,3.00,1.00,18.00,34.00,1.00,2.00,2.00,2.00,4.00
"Henderson","Rickey","henderi01",44,2002,0.83,484.00,410.00,67.00,97.00,19.00,2.00,8.00,38.00,26.00,9.00,67.00,85.00,1.00,3.00,1.00,3.00,8.00
"Hermansen","Chad","hermach01",25,2002,0.44,240.00,218.00,27.00,51.00,10.00,1.00,6.00,23.00,3.00,2.00,17.00,55.00,1.00,2.00,2.00,1.00,4.00
"Hernandez","Alex","hernaal01",25,2002,0.20,212.00,193.00,24.00,49.00,10.00,1.00,6.00,24.00,4.00,2.00,15.00,37.00,1.00,2.00,1.00,1.00,4.00
"Hernandez","Carlos","hernaca01",35,2002,0.47,227.00,204.00,23.00,52.00,12.00,1.00,5.00,27.00,3.00,2.00,17.00,35.00,1.00,3.00,1.00,2.00,4.00
"Hernandez","Carlos","hernaca02",27,2002,0.04,200.00,178.00,26.00,47.00,9.00,1.00,6.00,24.00,5.00,3.00,17.00,33.00,1.00,2.00,2.00,1.00,4.00
"Hernandez","Jose","hernajo01",33,2002,0.85,546.00,495.00,62.00,123.00,23.00,2.00,18.00,64.00,6.00,5.00,40.00,149.00,6.00,5.00,3.00,3.00,10.00
"Hernandez","Ramon","hernara02",26,2002,0.80,502.00,444.00,55.00,114.00,23.00,1.00,15.00,62.00,3.00,1.00,39.00,68.00,2.00,7.00,8.00,4.00,11.00
"Hiatt","Phil","hiattph01",33,2002,0.18,226.00,204.00,28.00,53.00,11.00,1.00,7.00,27.00,3.00,1.00,18.00,46.00,2.00,2.00,1.00,1.00,4.00
"Hidalgo","Richard","hidalri01",27,2002,0.85,561.00,487.00,77.00,136.00,31.00,3.00,25.00,82.00,8.00,5.00,51.00,98.00,3.00,15.00,0.00,8.00,11.00
"Higginson","Bobby","higgibo02",32,2002,0.86,584.00,511.00,76.00,138.00,30.00,4.00,19.00,70.00,13.00,7.00,64.00,81.00,4.00,3.00,1.00,5.00,6.00
"Hillenbrand","Shea","hillesh02",27,2002,0.67,446.00,414.00,51.00,111.00,19.00,2.00,12.00,48.00,4.00,4.00,21.00,61.00,3.00,6.00,1.00,4.00,10.00
"Hill","Glenallen","hillgl01",37,2002,0.67,265.00,246.00,33.00,64.00,9.00,1.00,15.00,38.00,3.00,1.00,16.00,61.00,2.00,1.00,0.00,2.00,6.00
"Hinch","A.J.","hinchaj01",28,2002,0.54,268.00,240.00,29.00,54.00,9.00,1.00,9.00,30.00,4.00,2.00,18.00,48.00,2.00,4.00,4.00,2.00,6.00
"Hocking","Dennis","hockide01",32,2002,0.80,425.00,381.00,46.00,101.00,20.00,3.00,6.00,40.00,8.00,4.00,33.00,74.00,2.00,2.00,5.00,4.00,7.00
"Holbert","Ray","holbera01",32,2002,0.23,200.00,177.00,24.00,47.00,8.00,1.00,5.00,20.00,5.00,3.00,16.00,35.00,1.00,2.00,3.00,2.00,5.00
"Hollandsworth","Todd","hollato01",29,2002,0.74,310.00,284.00,46.00,80.00,17.00,1.00,11.00,34.00,9.00,3.00,24.00,62.00,3.00,1.00,0.00,1.00,4.00
"Hollins","Dave","hollida01",36,2002,0.22,204.00,183.00,24.00,46.00,9.00,1.00,5.00,21.00,3.00,1.00,16.00,38.00,1.00,2.00,2.00,1.00,4.00
"Hoover","Paul","hoovepa01",26,2002,0.02,202.00,180.00,26.00,49.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,2.00,2.00,1.00,2.00,4.00
"Houston","Tyler","houstty01",31,2002,0.74,358.00,327.00,40.00,84.00,14.00,1.00,15.00,45.00,2.00,1.00,26.00,83.00,3.00,1.00,3.00,1.00,9.00
"Howard","David","howarda02",35,2002,0.19,200.00,179.00,21.00,45.00,9.00,1.00,5.00,22.00,3.00,2.00,16.00,40.00,3.00,3.00,1.00,1.00,3.00
"Howard","Thomas","howarth01",38,2002,0.50,214.00,195.00,21.00,49.00,9.00,1.00,7.00,29.00,2.00,1.00,15.00,39.00,1.00,2.00,1.00,1.00,4.00
"Howell","Jack","howelja02",41,2002,0.09,200.00,178.00,23.00,45.00,9.00,1.00,6.00,22.00,3.00,1.00,18.00,36.00,1.00,2.00,1.00,1.00,4.00
"Hubbard","Mike","hubbami01",31,2002,0.05,206.00,184.00,25.00,49.00,10.00,1.00,7.00,24.00,3.00,2.00,17.00,37.00,1.00,2.00,1.00,2.00,4.00
"Hubbard","Trenidad","hubbatr01",36,2002,0.43,218.00,195.00,30.00,48.00,8.00,2.00,4.00,21.00,5.00,3.00,18.00,41.00,1.00,2.00,2.00,1.00,4.00
"Huckaby","Ken","huckake01",31,2002,0.00,200.00,178.00,25.00,47.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,35.00,2.00,2.00,1.00,2.00,4.00
"Huff","Aubrey","huffau01",26,2002,0.69,430.00,399.00,46.00,105.00,24.00,1.00,10.00,48.00,3.00,3.00,27.00,69.00,3.00,2.00,1.00,1.00,15.00
"Hughes","Bobby","hughebo01",31,2002,0.21,200.00,181.00,24.00,47.00,8.00,1.00,6.00,22.00,3.00,1.00,15.00,39.00,1.00,2.00,1.00,1.00,4.00
"Hundley","Todd","hundlto01",33,2002,0.77,373.00,329.00,41.00,76.00,15.00,0.00,18.00,51.00,2.00,1.00,35.00,93.00,3.00,4.00,1.00,4.00,7.00
"Hunter","Brian","huntebr01",34,2002,0.52,216.00,189.00,24.00,46.00,10.00,1.00,7.00,27.00,2.00,1.00,22.00,43.00,1.00,2.00,2.00,1.00,4.00
"Hunter","Brian","huntebr02",31,2002,0.75,310.00,277.00,42.00,70.00,9.00,2.00,4.00,24.00,19.00,4.00,24.00,50.00,1.00,2.00,4.00,3.00,4.00
"Hunter","Torii","hunteto01",27,2002,0.83,537.00,496.00,69.00,132.00,26.00,5.00,17.00,68.00,9.00,5.00,30.00,103.00,2.00,7.00,1.00,3.00,12.00
"Huskey","Butch","huskebu01",31,2002,0.69,236.00,212.00,29.00,56.00,11.00,0.00,8.00,32.00,2.00,1.00,20.00,41.00,1.00,1.00,0.00,3.00,5.00
"Huson","Jeff","husonje01",38,2002,0.52,214.00,194.00,24.00,47.00,9.00,1.00,3.00,20.00,5.00,1.00,16.00,29.00,1.00,1.00,1.00,2.00,6.00
"Hyers","Tim","hyersti01",31,2002,0.19,200.00,176.00,23.00,45.00,9.00,1.00,6.00,24.00,3.00,1.00,19.00,32.00,1.00,2.00,1.00,2.00,4.00
"Hyzdu","Adam","hyzduad01",31,2002,0.28,240.00,217.00,28.00,56.00,10.00,1.00,9.00,30.00,3.00,2.00,18.00,45.00,1.00,3.00,1.00,1.00,4.00
"Ibanez","Raul","ibanera01",30,2002,0.70,372.00,334.00,47.00,88.00,15.00,3.00,12.00,50.00,4.00,2.00,33.00,61.00,3.00,2.00,1.00,2.00,6.00
"Inge","Brandon","ingebr01",25,2002,0.46,301.00,273.00,30.00,64.00,16.00,1.00,5.00,31.00,4.00,4.00,21.00,54.00,1.00,2.00,2.00,3.00,4.00
"Izturis","Cesar","izturce01",22,2002,0.37,270.00,246.00,37.00,69.00,13.00,2.00,7.00,28.00,9.00,2.00,17.00,38.00,1.00,2.00,4.00,1.00,3.00
"Jackson","Darrin","jacksda03",40,2002,0.28,200.00,183.00,25.00,47.00,10.00,1.00,6.00,22.00,4.00,2.00,13.00,33.00,1.00,1.00,2.00,1.00,4.00
"Jackson","Damian","jacksda04",29,2002,0.83,502.00,444.00,63.00,108.00,23.00,5.00,7.00,41.00,25.00,7.00,48.00,114.00,3.00,5.00,2.00,3.00,6.00
"Jackson","Ryan","jacksry01",31,2002,0.42,263.00,238.00,33.00,58.00,11.00,2.00,6.00,29.00,6.00,3.00,18.00,50.00,1.00,3.00,2.00,2.00,5.00
"Jaha","John","jahajo01",36,2002,0.68,239.00,201.00,30.00,47.00,9.00,0.00,9.00,33.00,2.00,1.00,33.00,56.00,1.00,4.00,0.00,1.00,6.00
"Javier","Stan","javiest01",38,2002,0.79,401.00,356.00,53.00,95.00,18.00,3.00,6.00,38.00,10.00,3.00,36.00,65.00,3.00,2.00,4.00,3.00,8.00
"Jefferies","Gregg","jeffegr01",35,2002,0.52,216.00,195.00,24.00,47.00,10.00,1.00,5.00,21.00,2.00,3.00,16.00,24.00,1.00,2.00,1.00,2.00,7.00
"Jefferson","Reggie","jeffere01",34,2002,0.36,200.00,180.00,22.00,48.00,10.00,1.00,5.00,20.00,2.00,1.00,16.00,40.00,1.00,2.00,1.00,1.00,5.00
"Jenkins","Geoff","jenkige01",28,2002,0.83,479.00,431.00,69.00,123.00,30.00,2.00,22.00,71.00,7.00,2.00,33.00,110.00,7.00,10.00,1.00,4.00,9.00
"Jennings","Robin","jenniro01",30,2002,0.37,270.00,246.00,31.00,65.00,14.00,2.00,7.00,33.00,3.00,1.00,19.00,42.00,2.00,2.00,1.00,2.00,3.00
"Jensen","Marcus","jensema01",30,2002,0.44,231.00,205.00,25.00,49.00,11.00,1.00,5.00,23.00,2.00,1.00,22.00,48.00,1.00,1.00,2.00,1.00,5.00
"Jeter","Derek","jeterde01",28,2002,0.87,611.00,539.00,99.00,172.00,30.00,4.00,17.00,70.00,19.00,4.00,56.00,94.00,4.00,10.00,3.00,3.00,11.00
"Jimenez","D'Angelo","jimenda01",25,2002,0.60,374.00,330.00,49.00,93.00,20.00,1.00,6.00,41.00,4.00,3.00,39.00,67.00,4.00,2.00,1.00,2.00,8.00
"Johnson","Brian","johnsbr01",34,2002,0.44,215.00,197.00,22.00,47.00,10.00,1.00,7.00,27.00,2.00,1.00,14.00,43.00,1.00,1.00,1.00,2.00,5.00
"Johnson","Charles","johnsch04",31,2002,0.83,496.00,443.00,60.00,118.00,26.00,1.00,21.00,71.00,2.00,1.00,44.00,117.00,2.00,4.00,2.00,3.00,9.00
"Johnson","Keith","johnske04",31,2002,0.02,201.00,177.00,26.00,48.00,9.00,1.00,6.00,24.00,3.00,2.00,18.00,33.00,1.00,2.00,2.00,2.00,4.00
"Johnson","Lance","johnsla03",39,2002,0.51,203.00,183.00,25.00,46.00,8.00,2.00,3.00,17.00,5.00,2.00,16.00,25.00,1.00,1.00,2.00,1.00,4.00
"Johnson","Mark","johnsma01",35,2002,0.40,271.00,238.00,33.00,60.00,12.00,1.00,9.00,38.00,3.00,3.00,27.00,55.00,2.00,2.00,1.00,3.00,4.00
"Johnson","Mark L.","johnsma02",27,2002,0.70,331.00,284.00,37.00,69.00,14.00,1.00,7.00,31.00,4.00,2.00,34.00,58.00,1.00,3.00,8.00,2.00,5.00
"Johnson","Nick","johnsni01",24,2002,0.25,239.00,211.00,28.00,54.00,10.00,1.00,7.00,29.00,3.00,1.00,21.00,40.00,1.00,5.00,1.00,1.00,6.00
"Johnson","Russ","johnsru01",29,2002,0.72,370.00,324.00,44.00,87.00,19.00,1.00,7.00,39.00,5.00,3.00,37.00,66.00,1.00,2.00,5.00,2.00,6.00
"Jones","Andruw","jonesan01",25,2002,0.88,619.00,555.00,93.00,154.00,29.00,4.00,28.00,86.00,15.00,6.00,52.00,105.00,4.00,7.00,0.00,5.00,10.00
"Jones","Chris","jonesch05",37,2002,0.05,202.00,181.00,25.00,46.00,10.00,1.00,6.00,23.00,3.00,2.00,17.00,36.00,1.00,2.00,1.00,1.00,4.00
"Jones","Chipper","jonesch06",30,2002,0.87,607.00,517.00,96.00,159.00,32.00,2.00,32.00,89.00,13.00,6.00,81.00,76.00,14.00,3.00,0.00,6.00,13.00
"Jones","Jacque","jonesja04",27,2002,0.83,514.00,476.00,62.00,133.00,27.00,2.00,15.00,60.00,9.00,6.00,32.00,96.00,3.00,3.00,2.00,1.00,12.00
"Jones","Terry","joneste02",31,2002,0.52,258.00,238.00,32.00,61.00,12.00,2.00,4.00,22.00,7.00,2.00,16.00,45.00,1.00,1.00,2.00,1.00,5.00
"Jordan","Brian","jordabr01",35,2002,0.86,556.00,509.00,73.00,138.00,27.00,2.00,19.00,82.00,8.00,4.00,35.00,84.00,2.00,6.00,0.00,6.00,13.00
"Jordan","Kevin","jordake01",33,2002,0.73,299.00,274.00,28.00,67.00,13.00,2.00,5.00,33.00,1.00,1.00,20.00,41.00,2.00,3.00,0.00,2.00,7.00
"Jose","Felix","josefe01",37,2002,0.10,203.00,181.00,25.00,47.00,9.00,1.00,6.00,24.00,3.00,2.00,17.00,38.00,1.00,2.00,1.00,2.00,4.00
"Joyner","Wally","joynewa01",40,2002,0.71,306.00,271.00,29.00,67.00,12.00,1.00,6.00,32.00,2.00,1.00,31.00,45.00,3.00,2.00,0.00,2.00,5.00
"Justice","David","justida01",36,2002,0.84,480.00,417.00,63.00,108.00,20.00,1.00,22.00,70.00,2.00,2.00,57.00,85.00,6.00,2.00,0.00,4.00,10.00
"Kapler","Gabe","kaplega01",27,2002,0.84,527.00,468.00,67.00,128.00,29.00,2.00,17.00,65.00,15.00,5.00,48.00,73.00,2.00,3.00,3.00,5.00,10.00
"Karros","Eric","karroer01",35,2002,0.85,509.00,459.00,54.00,116.00,25.00,0.00,20.00,72.00,5.00,3.00,41.00,101.00,2.00,3.00,0.00,6.00,14.00
"Kelly","Kenny","kellyke01",23,2002,0.00,200.00,177.00,26.00,49.00,10.00,1.00,6.00,25.00,4.00,1.00,18.00,32.00,2.00,2.00,1.00,2.00,4.00
"Kelly","Mike","kellymi02",32,2002,0.00,200.00,178.00,25.00,48.00,10.00,1.00,6.00,24.00,3.00,2.00,17.00,34.00,2.00,2.00,1.00,2.00,4.00
"Kelly","Pat","kellypa03",35,2002,0.25,200.00,179.00,25.00,47.00,10.00,1.00,7.00,25.00,3.00,2.00,16.00,35.00,1.00,2.00,1.00,2.00,3.00
"Kelly","Roberto","kellyro01",38,2002,0.47,203.00,184.00,25.00,48.00,10.00,1.00,6.00,22.00,3.00,1.00,14.00,38.00,1.00,3.00,1.00,1.00,4.00
"Kendall","Jason","kendaja01",28,2002,0.85,604.00,531.00,86.00,154.00,27.00,4.00,12.00,55.00,18.00,10.00,52.00,63.00,4.00,17.00,1.00,3.00,14.00
"Kennedy","Adam","kennead01",26,2002,0.82,530.00,484.00,59.00,131.00,28.00,5.00,8.00,53.00,14.00,6.00,27.00,69.00,4.00,7.00,6.00,6.00,8.00
"Kent","Jeff","kentje01",34,2002,0.87,618.00,540.00,83.00,159.00,39.00,5.00,23.00,95.00,9.00,6.00,60.00,101.00,4.00,9.00,0.00,9.00,12.00
"Kielty","Bobby","kieltbo01",26,2002,0.33,259.00,229.00,28.00,61.00,14.00,1.00,7.00,32.00,5.00,1.00,21.00,46.00,3.00,3.00,1.00,5.00,5.00
"Kieschnick","Brooks","kiescbr01",30,2002,0.19,224.00,202.00,27.00,51.00,10.00,2.00,8.00,29.00,3.00,1.00,18.00,44.00,1.00,2.00,1.00,1.00,4.00
"King","Jeff","kingje01",38,2002,0.19,200.00,175.00,25.00,44.00,8.00,1.00,6.00,23.00,3.00,1.00,19.00,33.00,2.00,3.00,1.00,2.00,4.00
"Kingsale","Gene","kingsge01",26,2002,0.39,220.00,199.00,28.00,52.00,8.00,1.00,4.00,23.00,5.00,3.00,15.00,36.00,1.00,3.00,1.00,2.00,6.00
"Kinkade","Mike","kinkami01",29,2002,0.47,290.00,260.00,32.00,69.00,12.00,1.00,8.00,31.00,4.00,2.00,23.00,50.00,1.00,5.00,1.00,1.00,8.00
"Klassen","Danny","klassda01",27,2002,0.23,209.00,186.00,27.00,49.00,10.00,1.00,6.00,24.00,3.00,2.00,18.00,40.00,1.00,2.00,2.00,1.00,3.00
"Klesko","Ryan","kleskry01",31,2002,0.85,578.00,498.00,82.00,138.00,31.00,4.00,25.00,91.00,17.00,5.00,71.00,86.00,8.00,3.00,0.00,6.00,11.00
"Knoblauch","Chuck","knoblch01",34,2002,0.85,546.00,476.00,73.00,125.00,23.00,3.00,10.00,43.00,23.00,7.00,51.00,64.00,1.00,13.00,3.00,3.00,8.00
"Knorr","Randy","knorrra01",34,2002,0.39,255.00,228.00,31.00,57.00,10.00,1.00,8.00,26.00,3.00,1.00,19.00,46.00,1.00,2.00,4.00,2.00,6.00
"Konerko","Paul","konerpa01",26,2002,0.86,584.00,525.00,79.00,152.00,32.00,2.00,24.00,87.00,2.00,1.00,46.00,79.00,3.00,8.00,1.00,4.00,17.00
"Koskie","Corey","koskico01",29,2002,0.85,580.00,505.00,79.00,143.00,32.00,2.00,17.00,79.00,14.00,5.00,61.00,108.00,8.00,8.00,1.00,5.00,12.00
"Kotsay","Mark","kotsama01",27,2002,0.84,488.00,443.00,65.00,126.00,27.00,4.00,10.00,53.00,12.00,6.00,37.00,55.00,3.00,2.00,2.00,4.00,11.00
"Kreuter","Chad","kreutch01",38,2002,0.74,344.00,294.00,34.00,68.00,16.00,1.00,8.00,32.00,2.00,1.00,43.00,68.00,2.00,3.00,2.00,2.00,9.00
"Laker","Tim","lakerti01",33,2002,0.16,220.00,195.00,27.00,50.00,9.00,1.00,6.00,26.00,3.00,1.00,20.00,39.00,1.00,2.00,2.00,1.00,4.00
"Lamb","David","lambda01",27,2002,0.26,201.00,180.00,26.00,47.00,9.00,1.00,5.00,23.00,3.00,1.00,17.00,32.00,1.00,2.00,1.00,1.00,4.00
"Lamb","Mike","lambmi01",27,2002,0.75,407.00,372.00,51.00,106.00,21.00,1.00,7.00,42.00,3.00,2.00,25.00,49.00,3.00,5.00,3.00,2.00,8.00
"Lampkin","Tom","lampkto01",38,2002,0.66,327.00,292.00,39.00,72.00,15.00,1.00,11.00,40.00,3.00,2.00,24.00,56.00,2.00,7.00,1.00,3.00,7.00
"Lankford","Ray","lankfra01",35,2002,0.82,477.00,414.00,65.00,106.00,25.00,3.00,19.00,59.00,9.00,4.00,54.00,136.00,5.00,4.00,1.00,4.00,7.00
"Lansing","Mike","lansimi01",34,2002,0.79,446.00,410.00,55.00,102.00,21.00,2.00,10.00,45.00,6.00,3.00,28.00,66.00,2.00,2.00,3.00,3.00,11.00
"Larkin","Barry","larkiba01",38,2002,0.80,337.00,296.00,48.00,81.00,17.00,2.00,7.00,33.00,10.00,4.00,36.00,37.00,2.00,2.00,2.00,1.00,6.00
"LaRocca","Greg","larocgr01",30,2002,0.09,203.00,182.00,24.00,47.00,10.00,1.00,6.00,23.00,3.00,1.00,16.00,34.00,1.00,2.00,2.00,1.00,4.00
